iso3,indicator_code,indicator_name,year,value,source_url,retrieved_utc
IND,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2023,2.1,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IND,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2024,2.17,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2015,9.69,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2016,9.67,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2017,9.55,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2018,9.17,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2019,8.87,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2020,8.4,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2021,8.59,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2022,8.4,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2023,8.05,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2024,7.84,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
KOR,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2015,12.62,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
KOR,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2016,12.67,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
KOR,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2017,12.95,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
KOR,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2018,13.19,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
KOR,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2019,12.65,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
KOR,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2020,11.91,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
KOR,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2021,12.34,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
KOR,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2022,11.87,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
KOR,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2023,11.42,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
KOR,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2024,11.36,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
MEX,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2015,4.05,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
MEX,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2016,4.06,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
MEX,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2017,4.06,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
MEX,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2018,3.84,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
MEX,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2019,3.93,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
MEX,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2020,3.46,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
MEX,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2021,3.55,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
MEX,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2022,3.52,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
MEX,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2023,3.67,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
MEX,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2024,3.64,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
MYS,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2015,8.1,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
MYS,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2016,7.79,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
MYS,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2017,7.35,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
MYS,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2018,7.73,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
MYS,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2019,7.63,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
MYS,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2020,7.47,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
MYS,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2021,7.52,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
MYS,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2022,7.98,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
MYS,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2023,8.04,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
MYS,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2024,8.32,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
THA,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2015,3.99,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
THA,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2016,3.92,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
THA,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2017,3.95,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
THA,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2018,3.88,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
THA,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2019,4.01,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
THA,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2020,3.85,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
THA,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2021,3.74,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
THA,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2022,3.96,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
THA,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2023,3.84,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
THA,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2024,3.96,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
USA,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2015,15.95,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
USA,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2016,15.5,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
USA,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2017,15.18,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
USA,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2018,15.58,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
USA,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2019,15.04,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
USA,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2020,13.47,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
USA,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2021,14.32,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
USA,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2022,14.42,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
USA,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2023,13.71,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
USA,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2024,13.62,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
VNM,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2015,2.16,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
VNM,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2016,2.38,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
VNM,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2017,2.41,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
VNM,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2018,2.93,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
VNM,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2019,3.46,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
VNM,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2020,3.55,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
VNM,EN.GHG.CO2.PC.CE.AR5,"Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita, AR5)",2021,3.4,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/EN.GHG.CO2.PC.CE.AR5?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
